id,device,timestamp,MESSAGES_address,MESSAGES_body,MESSAGES_date,MESSAGES_locked,MESSAGES_person,MESSAGES_protocol,MESSAGES_read,MESSAGES_reply_path_present,MESSAGES_service_center,MESSAGES_status,MESSAGES_subject,MESSAGES_thread_id,MESSAGES_type
c338741c-631b-4ae6-a6b5-8f180c4cec79-62,83123b91-10e9-4bd4-8214-42d04e10dc14,1364536423,,,,,,,,,,,,,
125eafce-7fc4-4126-b24d-6ec39d16f591-205,83123b91-10e9-4bd4-8214-42d04e10dc14,1364565223,,,,,,,,,,,,,
13df08ec-3f98-40d6-9a0e-d5b9d3737314-20,83123b91-10e9-4bd4-8214-42d04e10dc14,1364572423,,,,,,,,,,,,,
18498bcc-3f76-46bc-8894-445715f28fae-71,83123b91-10e9-4bd4-8214-42d04e10dc14,1364550823,,,,,,,,,,,,,
0b17e2c4-18e5-4077-88f3-86805ef1cad0-19,83123b91-10e9-4bd4-8214-42d04e10dc14,1364594023,,,,,,,,,,,,,
1e97967b-a0a7-4726-b72d-9200996e228f-220,83123b91-10e9-4bd4-8214-42d04e10dc14,1364608423,,,,,,,,,,,,,
4bbe723f-9176-4de7-addc-dfce589c77e7-17,83123b91-10e9-4bd4-8214-42d04e10dc14,1364576023,,,,,,,,,,,,,
4758f5a5-ac8a-4f74-9494-a4aff2bc85ea-172,83123b91-10e9-4bd4-8214-42d04e10dc14,1364604823,,,,,,,,,,,,,
b771ec66-f77c-4422-9c59-5733d663400a-62,83123b91-10e9-4bd4-8214-42d04e10dc14,1364543623,,,,,,,,,,,,,
cb4e8774-a333-4dfe-85b4-9bff6b5d499f-59,83123b91-10e9-4bd4-8214-42d04e10dc14,1364612023,,,,,,,,,,,,,
949bf4ad-8e58-4c28-91ff-dff04716d75b-18,83123b91-10e9-4bd4-8214-42d04e10dc14,1364601223,,,,,,,,,,,,,
a466ca4c-9856-411a-92e7-ac28ef968194-62,83123b91-10e9-4bd4-8214-42d04e10dc14,1364561623,,,,,,,,,,,,,
ea003456-e6d1-4f40-93b5-3dd29c742956-19,83123b91-10e9-4bd4-8214-42d04e10dc14,1364597623,,,,,,,,,,,,,
f13bf9db-d2b8-4f60-9608-6dd96c737187-18,83123b91-10e9-4bd4-8214-42d04e10dc14,1364590423,,,,,,,,,,,,,
6c081526-ce08-4b59-bf2a-22ee6644fa63-19,83123b91-10e9-4bd4-8214-42d04e10dc14,1364579623,,,,,,,,,,,,,
1e9a56d2-9ee3-408a-b027-140dfe2cdce6-50,83123b91-10e9-4bd4-8214-42d04e10dc14,1364519698,,,,,,,,,,,,,
1e9a56d2-9ee3-408a-b027-140dfe2cdce6-115,83123b91-10e9-4bd4-8214-42d04e10dc14,1364529223,,,,,,,,,,,,,
8246278f-012e-47f0-b7a0-a6da54291585-17,83123b91-10e9-4bd4-8214-42d04e10dc14,1364583223,,,,,,,,,,,,,
840a0ada-c834-47d5-97ea-c47c17fe810a-18,83123b91-10e9-4bd4-8214-42d04e10dc14,1364568823,,,,,,,,,,,,,
