id,device,timestamp,MESSAGES_address,MESSAGES_body,MESSAGES_date,MESSAGES_locked,MESSAGES_person,MESSAGES_protocol,MESSAGES_read,MESSAGES_reply_path_present,MESSAGES_service_center,MESSAGES_status,MESSAGES_subject,MESSAGES_thread_id,MESSAGES_type
8b67cbb5-cfa2-465b-b5af-31ee2c6606a6-37,1977b545-a88f-4903-a7ae-2c434de4be49,1364099482,,,,,,,,,,,,,
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""556038b6775eb7e9540eddc387db26a8e2f4355e""}","{""ONE_WAY_HASH"":""b0a98216a32426b9e66a4ac1eb6df2e96e1b495c""}",1363969836325,False,"{""ONE_WAY_HASH"":""3cacfd9c7fb9cb4cb9e97f95107e5e56bf020c5d""}",0,True,False,+12404492164,-1,,2,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""fa21dd22145635c59be360a0d9ad1f6b1c0c9989""}","{""ONE_WAY_HASH"":""8e1329d6d85c8c985a8d105053200b8a4fcab326""}",1363968880492,False,,0,True,False,,-1,,2,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""4ee0f234959253b2101d4cfcc9797174d435a8d1""}","{""ONE_WAY_HASH"":""2c592ecbcb3330269fb6d58d007d314a4508f77""}",1363851490940,False,"{""ONE_WAY_HASH"":""23b180c0fc6e61f9364b6208e7018721b5ae113d""}",0,True,False,+12404492164,-1,,13,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""4ee0f234959253b2101d4cfcc9797174d435a8d1""}","{""ONE_WAY_HASH"":""c22b5f9178342609428d6f51b2c5af4c0bde6a42""}",1363851470115,False,"{""ONE_WAY_HASH"":""23b180c0fc6e61f9364b6208e7018721b5ae113d""}",0,True,False,+12404492164,-1,,13,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""74d071a5e4514e677f9dd85f8b92b0af5c6002f9""}","{""ONE_WAY_HASH"":""9bc6785c2bb5623b9f9474c5a581d4bf90cad7e8""}",1363128677297,False,,0,True,False,+12404492164,-1,,12,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""77e9b415730053f32b6f7df29af876175f4d5bed""}","{""ONE_WAY_HASH"":""9bc6785c2bb5623b9f9474c5a581d4bf90cad7e8""}",1363128623620,False,,0,True,False,+12404492164,-1,,11,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""fa21dd22145635c59be360a0d9ad1f6b1c0c9989""}","{""ONE_WAY_HASH"":""1420e82f8431534dce2db6004b170346c655ad9c""}",1363037074476,False,,0,True,False,,-1,,2,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""556038b6775eb7e9540eddc387db26a8e2f4355e""}","{""ONE_WAY_HASH"":""7b5712752567aa703434edd72a6fdb54b4f4eb81""}",1363036544548,False,"{""ONE_WAY_HASH"":""3cacfd9c7fb9cb4cb9e97f95107e5e56bf020c5d""}",0,True,False,+12404492164,-1,,2,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""fa21dd22145635c59be360a0d9ad1f6b1c0c9989""}","{""ONE_WAY_HASH"":""edebb4585112e72baa7f09b1cee6bad38f54e197""}",1363036501748,False,,0,True,False,,-1,,2,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""556038b6775eb7e9540eddc387db26a8e2f4355e""}","{""ONE_WAY_HASH"":""251fbf945d3d122de31724bf8b2a356b1d99208f""}",1363036454583,False,"{""ONE_WAY_HASH"":""3cacfd9c7fb9cb4cb9e97f95107e5e56bf020c5d""}",0,True,False,+12404492164,-1,,2,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""fa21dd22145635c59be360a0d9ad1f6b1c0c9989""}","{""ONE_WAY_HASH"":""50b1d6f6631e62b4fb81d4128383bd7d38a9bea9""}",1363036254815,False,,0,True,False,,-1,,2,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""d9aa1a91945140779b69041eba64daff0c62986""}","{""ONE_WAY_HASH"":""fbf26f3f758b1d0da407ec39431e168bcc3bd062""}",1362725771300,False,"{""ONE_WAY_HASH"":""765db0127d6d61adc64036365eed156b1e37d9f0""}",0,True,False,+12404492164,-1,,3,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""8ac16cd6717bfce980ff6b4a787a0ea7e3d23a3a""}","{""ONE_WAY_HASH"":""a13f1e86098f60c54556cd28a3a7d92a9f0a0039""}",1362703270086,False,,0,False,False,+12404492164,-1,,9,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""556038b6775eb7e9540eddc387db26a8e2f4355e""}","{""ONE_WAY_HASH"":""a9140d7c0c9cdbef25270140ba9bd7a906435943""}",1362697345947,False,"{""ONE_WAY_HASH"":""3cacfd9c7fb9cb4cb9e97f95107e5e56bf020c5d""}",0,True,False,+12404492164,-1,,2,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""fa21dd22145635c59be360a0d9ad1f6b1c0c9989""}","{""ONE_WAY_HASH"":""3b988081848f9b0f73697ac86a9484b5595baf11""}",1362697248831,False,,0,True,False,,-1,,2,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""556038b6775eb7e9540eddc387db26a8e2f4355e""}","{""ONE_WAY_HASH"":""ec9c660eeb5a9e32b64293c2dd3ed4e6eb7c137d""}",1362696997104,False,"{""ONE_WAY_HASH"":""3cacfd9c7fb9cb4cb9e97f95107e5e56bf020c5d""}",0,True,False,+12404492164,-1,,2,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""fa21dd22145635c59be360a0d9ad1f6b1c0c9989""}","{""ONE_WAY_HASH"":""5b6ef900adcc70edbc0630ce46492b206bd9ef40""}",1362696935124,False,,0,True,False,,-1,,2,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""fa21dd22145635c59be360a0d9ad1f6b1c0c9989""}","{""ONE_WAY_HASH"":""181f669778aae22968dd96dc10f9668458218bdc""}",1362696639061,False,,0,True,False,,-1,,2,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""556038b6775eb7e9540eddc387db26a8e2f4355e""}","{""ONE_WAY_HASH"":""3e4689b62640268ad39f680ceac1e6b950f577a7""}",1362694178234,False,"{""ONE_WAY_HASH"":""3cacfd9c7fb9cb4cb9e97f95107e5e56bf020c5d""}",0,True,False,+12404492164,-1,,2,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""556038b6775eb7e9540eddc387db26a8e2f4355e""}","{""ONE_WAY_HASH"":""af8e536904adec0273037b60fe732a044e3020da""}",1362692145440,False,"{""ONE_WAY_HASH"":""3cacfd9c7fb9cb4cb9e97f95107e5e56bf020c5d""}",0,True,False,+12404492164,-1,,2,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""556038b6775eb7e9540eddc387db26a8e2f4355e""}","{""ONE_WAY_HASH"":""671b4e51554fd8d06adf2debd6aafbed6486d05""}",1362530003751,False,"{""ONE_WAY_HASH"":""3cacfd9c7fb9cb4cb9e97f95107e5e56bf020c5d""}",0,True,False,+12404492164,-1,,2,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""737bc84efb208d89ab4ddee392edf64400e92e0""}","{""ONE_WAY_HASH"":""2372d3d6461db76e81ac10ee516d163ab87e5254""}",1362367859285,False,,0,True,False,,-1,,3,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""7df640ad277ae1457d4010ea4c822eee6c487ada""}","{""ONE_WAY_HASH"":""39cdd624d254cae270e4879d1f20be2c7888fb17""}",1362333753551,False,,0,True,False,,-1,,8,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""7df640ad277ae1457d4010ea4c822eee6c487ada""}","{""ONE_WAY_HASH"":""cac4522c2c6769e8084f671eb3a94e0b1a1eab0b""}",1362328718236,False,,0,True,False,,-1,,8,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""7df640ad277ae1457d4010ea4c822eee6c487ada""}","{""ONE_WAY_HASH"":""18c8f2b58f56649a2b857990927b6c69f79d51b5""}",1362326361684,False,,0,True,False,,-1,,8,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""4b4746ab74e42f8ff801f7ee6fbff365fe0f22c9""}","{""ONE_WAY_HASH"":""c7f79d007fc549e02bc4905fa4ca77faaf3f36d2""}",1362177598526,False,,0,True,False,+12404492164,-1,,7,1
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""12c585808d9a7eec37314adc36646d327d6300df""}","{""ONE_WAY_HASH"":""f8d799d59ef22494d2fa07410fc2f7bd5965a60c""}",1362177594125,False,,0,True,False,,-1,,6,2
9c0354e8-4f4f-451a-9358-efe17df0d26c-20,1977b545-a88f-4903-a7ae-2c434de4be49,1363969836,"{""ONE_WAY_HASH"":""4b4746ab74e42f8ff801f7ee6fbff365fe0f22c9""}","{""ONE_WAY_HASH"":""79a6ff6d99e2254439fa3f07c7ea8166b9791ef3""}",1362177584717,False,,0,True,False,+12404492164,-1,,7,1
