id,device,timestamp,MESSAGES_address,MESSAGES_body,MESSAGES_date,MESSAGES_locked,MESSAGES_person,MESSAGES_protocol,MESSAGES_read,MESSAGES_reply_path_present,MESSAGES_service_center,MESSAGES_status,MESSAGES_subject,MESSAGES_thread_id,MESSAGES_type
76dfe4df-60b3-471d-8137-82877b740f55-65,25fd565d-66d3-429f-a733-58bcd9254859,1364112625,,,,,,,,,,,,,
ca0ceb2e-5764-4b56-80cc-724a6c0e1e32-18,25fd565d-66d3-429f-a733-58bcd9254859,1364101825,,,,,,,,,,,,,
0c09b605-7942-4aa4-b985-ddbf0ef19296-35,25fd565d-66d3-429f-a733-58bcd9254859,1364145025,,,,,,,,,,,,,
c48f8de1-697e-47ed-b301-1134a03ab489-35,25fd565d-66d3-429f-a733-58bcd9254859,1364116225,,,,,,,,,,,,,
0ddd5105-616e-4a6e-8b0a-e0f400f2a738-35,25fd565d-66d3-429f-a733-58bcd9254859,1364119825,,,,,,,,,,,,,
9d07e138-17f2-47c9-98c5-364f12d85aeb-52,25fd565d-66d3-429f-a733-58bcd9254859,1364141425,,,,,,,,,,,,,
0870fef2-300b-4bc4-921b-d78d3e77ead4-35,25fd565d-66d3-429f-a733-58bcd9254859,1364134225,,,,,,,,,,,,,
6407b924-1602-4400-bdbc-4d8380e5b3d8-47,25fd565d-66d3-429f-a733-58bcd9254859,1364109025,,,,,,,,,,,,,
7e12b538-4c06-4ea1-b597-0877b7ea83f7-36,25fd565d-66d3-429f-a733-58bcd9254859,1364137825,,,,,,,,,,,,,
ad264469-4764-4862-b7d6-25169f99382f-691,25fd565d-66d3-429f-a733-58bcd9254859,1364105425,,,,,,,,,,,,,
3b2a6c83-82c1-4855-af62-71496f77531d-35,25fd565d-66d3-429f-a733-58bcd9254859,1364130625,,,,,,,,,,,,,
054fa967-0ee5-4e72-9ada-531798ca1bf2-35,25fd565d-66d3-429f-a733-58bcd9254859,1364123425,,,,,,,,,,,,,
e501228b-dc3d-4b69-a034-76570990ce4d-35,25fd565d-66d3-429f-a733-58bcd9254859,1364127025,,,,,,,,,,,,,
108ddc88-94bb-40ad-873e-cb80d560bafb-36,25fd565d-66d3-429f-a733-58bcd9254859,1364148625,,,,,,,,,,,,,
4b4fd018-c573-402e-a742-8ac0577301c5-36,25fd565d-66d3-429f-a733-58bcd9254859,1364152225,,,,,,,,,,,,,
86f9d067-9648-47ed-8501-99f88657881f-37,25fd565d-66d3-429f-a733-58bcd9254859,1364155825,,,,,,,,,,,,,
9d4a16d9-64bb-494b-ab03-02bc8c05e1ba-47,25fd565d-66d3-429f-a733-58bcd9254859,1364159425,,,,,,,,,,,,,
83956d3e-c48a-4e31-b9fa-a2f0545779a6-45,25fd565d-66d3-429f-a733-58bcd9254859,1364163025,,,,,,,,,,,,,
52b09249-3d8b-434b-bd33-1c8512135ac7-48,25fd565d-66d3-429f-a733-58bcd9254859,1364166625,,,,,,,,,,,,,
4479d491-6f64-4ea1-9c94-4461302f540a-42,25fd565d-66d3-429f-a733-58bcd9254859,1364170225,,,,,,,,,,,,,
6e8b77ef-ba62-44fc-854c-3acf8949d235-45,25fd565d-66d3-429f-a733-58bcd9254859,1364173825,,,,,,,,,,,,,
438ce67d-4e7a-4e39-b3c3-721d502f48fc-43,25fd565d-66d3-429f-a733-58bcd9254859,1364177425,,,,,,,,,,,,,
47b26220-4e98-40b0-90ef-48d162a34d2e-46,25fd565d-66d3-429f-a733-58bcd9254859,1364181025,,,,,,,,,,,,,
b2ea515c-45d1-432c-9f6c-40479eb20500-44,25fd565d-66d3-429f-a733-58bcd9254859,1364184625,,,,,,,,,,,,,
